stop_id,stop_code,stop_name,stop_lon,stop_lat
490011768W,47851,Royal Marsden Hsp  Downs Road,-0.193372,51.34266
490013069S,98014,Broomloan Lane,-0.198868,51.37681
490014520N,54479,West Way,-0.181447,51.34757
490014520S,73719,West Way,-0.181696,51.34709
490015453N,76887,Staplehurst Road,-0.175451,51.35500
490015453S,76399,Staplehurst Road,-0.176681,51.35334
490016165N,98207,Henley Avenue,-0.218968,51.37168
490016628N,98203,Canterbury Close,-0.225268,51.37856
490016628S,98204,Staines Avenue,-0.219730,51.37611
490020089S,91279,Kimpton Road,-0.208596,51.37460
490020089W,91278,Kimpton Road,-0.209164,51.37403
490020090E,91280,Tesco Sutton Cheam,-0.205673,51.37623
490020090W,91281,Tesco Sutton Cheam,-0.206097,51.37642
490020230S,98191,Manor Drive North Malden,-0.259503,51.38291
490020231S,98192,Manor Drive North Malden,-0.259965,51.38287
490020232E,98193,The Manor Drive,-0.252887,51.38118
490020232W,98194,The Manor Drive,-0.252781,51.38095
490020233S,98197,Green Lane  Hazlemere Gardens,-0.242103,51.38246
490020233W,98195,Green Lane  Hazlemere Gardens,-0.242240,51.38264
490020234E,98198,Browning Avenue,-0.235715,51.38192
490020235W,98199,Browning Avenue,-0.235918,51.38186
490020236E,98200,Dorchester Road  Wimborne Close,-0.230385,51.38076
490020236W,98201,Dorchester Road  Wimborne Close,-0.230309,51.38048
490020237S,98202,Andrews Close,-0.226017,51.37924
490020238S,98206,Henley Avenue,-0.218313,51.37337
490020239E,98208,Windsor Avenue,-0.214954,51.37108
490020239W,98209,Windsor Avenue,-0.211258,51.37155
490020241E,98211,Marlborough Road Benhilton,-0.199670,51.37469
490020241W,98210,Marlborough Road Benhilton,-0.198642,51.37489
490020242E,98213,Dibdin Road,-0.202518,51.37459
490020242W,98212,Dibdin Road,-0.201625,51.37465
490020243E,98214,Pylbrook Road,-0.198134,51.37245
490020243W,98215,Pylbrook Road,-0.199115,51.37270
490020244E,98216,Cedar Road,-0.188671,51.35848
490020244W,98219,Cedar Road,-0.187722,51.35851
490020245W,98217,Brighton Road,-0.190649,51.35786
490020246N,98218,Langley Park Road,-0.187153,51.36090
490020246S,98221,Langley Park Road,-0.186798,51.36152
490020247E,98222,Lower Road,-0.184834,51.36580
490020247N,98220,Lind Road,-0.185270,51.36312
490020248S,98223,Vernon Road  Lind Road,-0.185304,51.36407
490020249E,98224,Browning Avenue Carshalton,-0.174840,51.36605
490020250E,98226,Coleridge Avenue  Westmead Road,-0.171685,51.36627
490020250W,98225,Coleridge Avenue  Westmead Road,-0.172019,51.36582
490020253S,98231,Cambridge Road  Carlshalton Road,-0.171362,51.36210
490020254N,981232,Cambridge Road  Banstead Road,-0.171883,51.35984
490020286W,98205,Staines Avenue,-0.219284,51.37575
490011107Z,54994,Poplar  All Saints Church,-0.011240,51.51084
490003241N,49734,Alloa Road,-0.043284,51.48713
490003241S,48303,Alloa Road,-0.043688,51.48779
490005460N,74765,Cold Blow Lane,-0.041770,51.48143
490005460S,50161,Cold Blow Lane,-0.041657,51.48274
490005634N,50426,Cottesbrook Street,-0.041257,51.48031
490005634S,50092,Cottesbrook Street,-0.040824,51.47967
490006451E,76139,Edward Street,-0.036733,51.47866
490006688Q,76657,Exeter Way,-0.034331,51.47626
490006688U,75710,Exeter Way,-0.034068,51.47701
490006897N,49529,Fordham Park,-0.034789,51.47800
490007534N,59040,Grinstead Road,-0.042422,51.48539
490007534S,77654,Grinstead Road,-0.042352,51.48567
490008572N,58176,John Silkin Lane,-0.044585,51.48870
490008572S,75145,John Silkin Lane,-0.044705,51.48960
490009446W,59066,Ludwick Mews,-0.037656,51.47832
490012674S,76968,Sterling Gardens,-0.041660,51.48133
490013039N,71156,Surrey Canal Road,-0.041776,51.48366
490015429S,73484,Springbank Road  Hither Green, 0.000407,51.44969
490018563W,75569,Wellmeadow Road, 0.001360,51.44779
490000987Z,95465,Brampton Road  Lessness Avenue, 0.124014,51.47676
490001974Z,95467,Longleigh Lane  Lodge Hill, 0.118707,51.47878
490001975Z,95468,Goldie Leigh, 0.117250,51.47779
490001976Z,48092,Lodge Hill Playground, 0.112330,51.47323
490001977Y,95471,Burcharbro Road, 0.122521,51.48027
490001977Z,95472,Burcharbro Road, 0.122793,51.48024
490004249N,51921,Long Lane  Brampton Road, 0.127600,51.47368
490004249S,76258,Brampton Road  Long Lane, 0.126641,51.47411
490004567E,52985,Buckwheat Court, 0.130266,51.49164
490004567W,77317,Buckwheat Court, 0.129220,51.49146
490005898N,72673,Long Lane  Kipling Road, 0.134993,51.47164
490005898S,57013,Long Lane  Kipling Road, 0.134668,51.47176
490008934E,57161,Lanridge Road, 0.127324,51.49157
490008934W,56971,Lanridge Road, 0.126511,51.49143
490009330W,73590,Longleigh Lane  First Avenue, 0.121923,51.47795
490009330Y,95466,Bostall Heath, 0.122053,51.47795
490009330Z,95473,Bostall Heath, 0.122116,51.47839
490009788N,58998,Melanie Close, 0.132294,51.47244
490009788S,50250,Melanie Close, 0.131902,51.47268
490010675N,58034,Overton Road, 0.121363,51.49318
490010850N,75803,Parkway (DA18), 0.134764,51.49418
490010850S,49391,Parkway (DA18), 0.134483,51.49372
490011972P,72313,Sedgemere Road, 0.121869,51.49291
490012539N,95464,St Andrew's Parish Church, 0.125232,51.47540
490013723Z,95469,Plumstead Cemetery  Totnes Road, 0.114770,51.47555
040000001301,bucdamad,Oakside,-0.487592,51.55280
040000001302,bucdamag,Oakside,-0.488437,51.55342
040000001303,bucdamaj,Knighton Way Lane,-0.490870,51.55617
040000001304,bucdamam,Knighton Way Lane,-0.490683,51.55574
040000001305,bucdamap,Springbridge Nurseries,-0.500758,51.56606
040000001306,bucdamat,Springbridge Nurseries,-0.501252,51.56594
040000001307,bucdamaw,Denham Avenue,-0.503890,51.56824
040000001309,bucdamdg,Village Road,-0.504886,51.57130
040000001310,bucdamdj,Village Road,-0.505088,51.57172
040000001311,bucdamdm,Old Rectory Lane,-0.503791,51.57520
040000001312,bucdamdp,Old Rectory Lane,-0.503932,51.57529
040000001313,bucdamdt,Station Parade,-0.500169,51.57959
040000001315,bucdamga,Moorfield Road,-0.497073,51.58156
040000001316,bucdamgd,Moorfield Road,-0.496437,51.58202
040000001348,bucdamwp,Station Parade,-0.498748,51.58064
210021803320,hrtajdgd,Ye Olde Greene Manne PH,-0.444824,51.62049
210021803340,hrtajatj,Mount Vernon Hospital,-0.450658,51.61460
210021803500,hrtajawg,Mount Vernon Hospital,-0.450330,51.61490
210021803520,hrtajawj,Ye Olde Greene Manne PH,-0.445330,51.62047
490000165A,56207,Northwood,-0.423696,51.61112
490000165B,76715,Northwood,-0.423490,51.61082
490000246L,75623,Uxbridge Station,-0.478483,51.54653
490004266E,74379,Breakspear Crematorium,-0.437575,51.58760
490004266W,72889,Breakspear Crematorium,-0.436869,51.58755
490004267E,72123,The Green Harefield,-0.480908,51.60405
490004267W,55660,The Green Harefield,-0.481368,51.60413
490004269E,47741,Leaholme Way,-0.442959,51.58253
490004269W,47580,Leaholme Way,-0.442676,51.58235
490004633W,71362,Bury Street,-0.432765,51.58055
490004662E,52655,Northgate,-0.439115,51.60919
490004662W,75470,Northgate,-0.438788,51.60905
490006146N,74669,Dovedale Close,-0.483746,51.60079
490006146S,77687,Dovedale Close,-0.483417,51.60155
490006214N,49744,Manor House Drive (HA6),-0.440828,51.60935
490006214S,55807,Manor House Drive (HA6),-0.441068,51.60909
490006844N,57911,Howletts Lane,-0.440828,51.58617
490006844S,48918,Howletts Lane,-0.441798,51.58523
490007034N,50449,Fringewood Close,-0.445975,51.60454
490007784N,48919,Merle Avenue,-0.483152,51.60300
490007784S,73783,Merle Avenue,-0.482977,51.60262
490008373N,58818,Broadwater Lock  Grand Union Canal,-0.487283,51.58691
490008373S,75541,Broadwater Lock  Grand Union Canal,-0.487828,51.58658
490008530N,51031,Jackets Lane,-0.444666,51.60650
490008530S,47354,Jackets Lane,-0.445053,51.60574
490008567E,58179,The Harefield Academy,-0.472793,51.60575
490008567W,56345,The Harefield Academy,-0.472083,51.60584
490009211E,73313,Littlebourne Farm,-0.464087,51.61128
490009211W,56698,Littlebourne Farm,-0.464226,51.61101
490009400N,47813,Lovett Road,-0.483838,51.59890
490009400S,49868,Lovett Road,-0.483643,51.59823
490010054E,73512,Mossendew Close,-0.476244,51.60490
490010100E,91252,Mount Vernon Hospital,-0.444755,51.61658
490010428N,77458,Northwood College Nursery Sch,-0.426374,51.61053
490010428S,56328,Hawkesworth Close,-0.427281,51.60979
490011223N,76345,Priory Avenue Harefield,-0.482303,51.59167
490011223S,48487,Priory Avenue Harefield,-0.482417,51.59213
490011533N,59574,Reservoir Road,-0.436810,51.58970
490011533S,54021,Reservoir Road,-0.436552,51.58962
490011566N,54786,Northwood Golf Course,-0.431523,51.60947
490011566S,74501,Northwood Golf Course,-0.431075,51.60950
490012071E,57566,Shepherds Hill House,-0.465732,51.61004
490012071W,55959,Shepherds Hill House,-0.465737,51.60988
490012137E,74068,Shrubs Road,-0.460388,51.61260
490012137W,48567,Shrubs Road,-0.460801,51.61235
490012774E,48788,St Margaret's Road,-0.434047,51.58062
490012804N,54167,St Mary's Road,-0.482967,51.59558
490012804S,48775,St Mary's Road,-0.482835,51.59564
490013209E,75510,Thames Drive,-0.439101,51.58139
490013385N,76534,Links Way,-0.435283,51.60932
490013385S,50314,Links Way,-0.434656,51.60950
490013815N,56122,Truesdale Drive,-0.481470,51.58939
490013815S,55708,Truesdale Drive,-0.481552,51.58907
490013969A,72513,Uxbridge High Street,-0.481417,51.54809
490014599W,53801,Whiteheath Avenue,-0.438908,51.58113
490014651W,54446,Wickham Close,-0.477824,51.60429
490016669N,75597,Leaf Close,-0.428898,51.60856
490016669S,57895,Leaf Close,-0.428649,51.60865
490000157ZZ,,North Acton Station,-0.259473,51.52299
490000188A,59491,Ravenscourt Park Station,-0.234561,51.49548
490000188B,58364,Ravenscourt Park Station,-0.234525,51.49492
490000258A,72822,West Acton,-0.279839,51.51768
490000258B,54144,West Acton,-0.281221,51.51695
490003424S,51283,Ashchurch Terrace,-0.241834,51.50188
490003456N1,75837,Uxbridge Road,-0.244945,51.50605
490003456S,52488,Uxbridge Road,-0.244835,51.50628
490005443N,49257,Cloister Road,-0.268889,51.52024
490005443S1,56534,Cloister Road,-0.268825,51.52039
490005676N,76382,Court Way (W3),-0.269554,51.52209
490005676S1,76255,Court Way (W3),-0.269291,51.52178
490007145N,59417,Askew Road Library Gayford Rd,-0.243381,51.50324
490007145S,56364,Askew Road Library Gayford Rd,-0.243380,51.50364
490007705H1,55239,Hammersmith Bus Station,-0.222732,51.49255
490008559N,57489,John Betts School,-0.235383,51.49694
490008559S,49614,John Betts School,-0.235247,51.49674
490009031N,56970,Layer Gardens,-0.281865,51.51172
490009031S,48879,Layer Gardens,-0.281698,51.51155
490009481N,54747,Lynton Road,-0.282499,51.51478
490009481S,75019,Lynton Road,-0.282305,51.51421
490010292N1,52113,Walton Way,-0.272769,51.51979
490010292S,72600,Noel Road West Acton,-0.272689,51.51999
490010292W,58875,Norman Way,-0.273053,51.51876
490010368E,56977,Northfields Road,-0.271195,51.52251
490010368S,71765,Northfields Road,-0.271605,51.52237
490012004N,73677,Goldhawk Road (W12),-0.237892,51.49948
490012004S,47658,Goldhawk Road (W12),-0.237614,51.49924
490012595N,47166,Kelmscott Gardens,-0.239819,51.50034
490012595S,73485,Kelmscott Gardens,-0.239431,51.50032
490012688M,71798,St Gabriel's Church North Acton,-0.267100,51.51951
490012688N,55648,St Gabriel's Church North Acton,-0.266708,51.51960
490013882N,77135,Twyford Crescent,-0.281263,51.50933
490013882S,53237,Twyford Crescent,-0.281097,51.50915
490014179N1,72286,Saxon Drive,-0.273352,51.52151
490014179S,74657,Walton Way,-0.272722,51.52064
490015800E,53130,Norman Way,-0.274396,51.51869
4900014996E,75171,Yeading Tesco,-0.385981,51.52369
490003930N,51411,Berrydale Road,-0.381829,51.52898
490003930S,76932,Berrydale Road,-0.383165,51.52790
490004373S,74691,Brick Lane Northolt,-0.379201,51.53195
490005832E,54977,Crowland Avenue,-0.425210,51.49842
490008576S,58561,Jollys Lane,-0.389153,51.52489
490008576W,72991,Yeading Retail Park,-0.387859,51.52399
490008754E1,77703,Kingsash Drive,-0.386405,51.52760
490008754E2,71051,Kingsash Drive,-0.386443,51.52774
490010712N,55252,Paddington Close,-0.388923,51.52814
490010903N,72672,Pendula Drive,-0.390249,51.52570
490010903S,54616,Pendula Drive,-0.389132,51.52670
490011705S,56625,North Hyde Road Hayes Town,-0.413031,51.49774
490011995N,57447,Aspen Lane,-0.380032,51.53047
490011995S,54043,Sentinel Close,-0.380801,51.52952
490013587E,73408,Homefield Close,-0.393197,51.52631
490013587W,56987,Homefield Close,-0.393826,51.52646
490014993E,57268,Reynolds Road,-0.398519,51.52747
2400A006470A,kntajdpd,The Green, 0.072177,51.26690
2400A006560A,kntajdtd,The Green, 0.072667,51.26696
2400A008690A,kntajwad,Hartley Road, 0.074656,51.27421
2400A008700A,kntajwag,Hartley Road, 0.074462,51.27434
2400A008710A,kntajwaj,The Flyers Way, 0.074148,51.27087
2400A008710B,kntjgmjt,The Flyers Way, 0.073982,51.27038
2400A034740A,kntdmdwg,Pilgrims Way, 0.065276,51.28338
2400A034750A,kntdmdwj,Pilgrims Way, 0.065572,51.28265
2400A034760A,kntdmdwm,Force Green Lane, 0.074098,51.27678
2400A034770A,kntdmdwp,Force Green Lane, 0.073960,51.27657
2400A070700A,kntgdjgt,Chartwell, 0.082980,51.24552
2400HALL0001,kntjgmjw,Graham Hall Coachworks, 0.058840,51.28890
2400HALL0002,kntjgmpa,Graham Hall Coachworks, 0.059086,51.28895
490003097E,75448,Glebe Way,-0.000669,51.37098
490003341E,57819,Aperfield Road, 0.043882,51.30734
490003341W,76979,Main Road  Aperfield Road, 0.042894,51.30737
490003994N,56050,Lebanon Gardens, 0.035606,51.31064
490005544E,71347,Coney Hall, 0.002959,51.37048
490005544W,58301,Coney Hall, 0.002928,51.37011
490007641S,56891,Haig Road, 0.037067,51.30960
490007871E,49470,Hartfield Crescent, 0.014283,51.36825
490007871W,50596,Hartfield Crescent, 0.012732,51.36860
490008000S2,77074,Heathfield Road Keston Common, 0.032716,51.35497
490008678N,56998,Keston  The Fox, 0.027416,51.36211
490008678S,75857,Keston  The Fox, 0.028347,51.36139
490008684N1,74834,Keston Village Hall, 0.032245,51.35665
490008684N2,75421,Keston Village Hall, 0.032260,51.35634
490009774N,56606,The Avenue Hayes, 0.002672,51.38730
490012974S,76697,St Winifred's Road, 0.046312,51.30680
490012974W,50757,St Winifred's Road, 0.045483,51.30687
490013165N,57213,Tatsfield Path, 0.049360,51.30500
490013361N,72216,Aperfield Inn, 0.052079,51.30197
490013361S,52793,Aperfield Inn, 0.052380,51.30164
490013498N,54725,The Pickhurst, 0.002773,51.38334
490013498S,47116,The Pickhurst, 0.002706,51.38411
490014078S,74413,Village Green Way, 0.039703,51.30821
490014078W,52097,Village Green Way, 0.038990,51.30831
490014442N,56762,Westerham Heights, 0.055204,51.29324
490014442S,52732,Westerham Heights, 0.055591,51.29291
490014443N,50620,Westerham Hill Baptist Church, 0.054136,51.29598
490014443S,75872,Westerham Hill Baptist Church, 0.054196,51.29667
490015686N,47124,Leafy Grove, 0.030366,51.35963
490015686S,48265,Leafy Grove, 0.030975,51.35912
490003901E1,56843,Bennetts Castle Lane Beacontree, 0.126086,51.55843
490004954F,72412,Wangey Road, 0.129042,51.57013
490005686N,55794,Cowbridge Lane, 0.074165,51.54102
490005686S,73968,Cowbridge Lane, 0.074270,51.54109
490007878E,74129,Harts Lane Estate, 0.071286,51.54177
490008457N,56785,Ilchester Road, 0.113461,51.54876
490008457S,58915,Ilchester Road, 0.113616,51.54867
490008523N,76867,Ivinghoe Road, 0.113312,51.54677
490008523S,77727,Ivinghoe Road, 0.113431,51.54655
490009295N,52257,Longbridge Road Becontree Ave, 0.114458,51.55221
490009295S,77432,Longbridge Road Becontree Ave, 0.114846,51.55218
490009733N,57477,Mayesbrook Road, 0.117089,51.55421
490009733S,48053,Mayesbrook Road, 0.117434,51.55416
490011123N,55019,Porters Avenue, 0.112857,51.54194
490011123S,57732,Porters Avenue, 0.112988,51.54103
490011948E,56635,School Way, 0.120021,51.55645
490011948W,49536,School Way, 0.120275,51.55633
490012644N,50251,St. Cedd's Church, 0.113062,51.54420
490012644S,50269,St. Cedd's Church, 0.113190,51.54416
490014121E,51170,Waldegrave Road, 0.123186,51.55812
490014121W,58996,Waldegrave Road, 0.123381,51.55797
490000877Z,54623,Reservoir Road  Bramley Road,-0.135254,51.64649
490004214N,77174,Westminster Drive,-0.121363,51.61363
490004214S,75023,Westminster Drive,-0.121082,51.61345
490004487N,52848,Broomfield Lane Palmers Green,-0.119621,51.61593
490004487S,57674,Broomfield Lane Palmers Green,-0.119446,51.61597
490006908N2,75571,Forestdale,-0.122397,51.62006
490013790D,50177,Freston Gardens,-0.147103,51.64728
490013790N,73387,Freston Gardens,-0.147657,51.64823
490014717N,57607,Wilmer Way,-0.122836,51.61783
490014717S,74822,Wilmer Way,-0.122351,51.61769
490018752W,57809,Nursery Road  Avenue Road,-0.136325,51.63730
490001061S,47625,Chessington North Station,-0.300615,51.36361
490001061T,55783,Chessington North Station,-0.300291,51.36343
490001062E,52501,Chessington South,-0.307773,51.35647
490001062W,57698,Chessington South,-0.308346,51.35611
490003562E,73151,Moor Lane Chessington,-0.291696,51.36239
490005115E,77799,Church Lane (KT9),-0.299342,51.35880
490005116E,49255,Chessington School,-0.309564,51.35618
490005116J,48575,Chessington School,-0.310757,51.35617
490005117V,50712,Parbury Rise,-0.304165,51.36316
490005121Z,59234,Chessington World Of Adventures,-0.313922,51.35014
490005593N,76595,Copt Gilders,-0.295431,51.35929
490005593S,73890,Copt Gilders,-0.294718,51.35914
490005800A15,71595,Cromwell Road Bus Station,-0.298273,51.41242
490007177E,76217,Melford Close,-0.292424,51.36291
490007177S,55334,Gilders Road,-0.292031,51.36189
490009615R,55160,Mansfield Road  Hook,-0.306532,51.36325
490011540F,55238,Reynolds Avenue Chessington,-0.303078,51.35798
490011540W,53830,Reynolds Avenue Chessington,-0.302523,51.35784
490011982H,75866,Selby Close,-0.305080,51.35704
490012841W,50567,Stokesby Road,-0.298487,51.35862
490013267E,75687,Church Rise,-0.295801,51.36364
490013267W,75107,Church Rise,-0.296007,51.36351
490000427Z,,Colindale Superstores,-0.263520,51.59389
490002137Z,92444,Winchester Avenue  Kingsbury,-0.279081,51.58938
490002138Z,92446,Princes Close,-0.279832,51.58899
490003538E,76807,Bacon Lane Kingsbury,-0.270679,51.59128
490003538W,58070,Bacon Lane Kingsbury,-0.271912,51.59075
490004113E,53736,Edgware Community Hospital  Deansbrook Road,-0.273625,51.60763
490004113W,51086,Edgware Community Hospital  Deansbrook Road,-0.273835,51.60743
490006002E,47948,Deansbrook Close,-0.267377,51.60902
490006002W,76674,Deansbrook Close,-0.266639,51.60904
490006006N,59331,Deansbrook Road Edgware,-0.265850,51.60968
490006009N,58860,Deans Way,-0.264928,51.61378
490006653E,57139,Eton Grove,-0.275516,51.59012
490006653W,53668,Eton Grove,-0.275762,51.58973
490007434N,54621,Greencroft,-0.260729,51.61594
490008052N,77012,Long Mead,-0.244119,51.60394
490008052S,74103,Long Mead,-0.243827,51.60327
490008055W,51649,Beaufort Park,-0.244066,51.59669
490008936S,48419,Laneside,-0.263987,51.61420
490009468S,50419,Woodcroft Avenue,-0.248100,51.61081
490011749N,71110,Royal Air Force Museum,-0.241006,51.59816
490011749S,47082,Royal Air Force Museum,-0.240419,51.59805
490011975S,47573,Sefton Avenue,-0.260492,51.61648
490012314E,75530,Saracens High School  South Mead,-0.241962,51.60258
490012314W,49272,Saracens High School  South Mead,-0.242514,51.60249
490013469CW,52138,Cecil Road (NW9),-0.255426,51.59338
490014664N,77340,Wiggins Mead,-0.244355,51.60568
490014664S,48673,Wiggins Mead,-0.243702,51.60500
490014664W,53996,Field Mead,-0.244150,51.60650
490014836N,51264,Woodcroft Park  The Orion Primary School,-0.244838,51.60737
490014986W,58186,Edgware Road (NW9),-0.257771,51.59321
490015704S,53083,Dryfield Road,-0.265186,51.61156
40004406009A,surajgta,Hylands Road,-0.274510,51.32280
40004406010A,surajgtg,Epsom Hospital Southside,-0.271234,51.32443
40004406011A,surajgtm,Avenue Road,-0.270022,51.32765
40004406036A,surajmjg,Epsom Hospital,-0.276387,51.32594
40004406037A,surajmjt,Elmslie Close,-0.272944,51.32744
40004406039C,surajmpw,High Street,-0.265255,51.33377
40004406061A,surajptj,Eight Bells,-0.251382,51.35430
40004406061B,surajptm,Eight Bells,-0.250765,51.35353
40004406062A,surajptp,Shortcroft Road,-0.251392,51.35592
40004406062B,surajptw,Shortcroft Road,-0.251180,51.35583
40004406063A,surajpwa,Beggars Hill,-0.250785,51.35902
40004406063B,surajpwd,Beggars Hill,-0.249993,51.35872
40004406064A,surajpwg,Bradford Drive,-0.254429,51.36143
40004406064B,surajpwj,Bradford Drive,-0.252427,51.36042
40004406065A,surajpwm,Queen Adelaide,-0.258297,51.36397
40004406065B,surajpwp,Queen Adelaide,-0.257796,51.36391
40004406066A,surajpwt,Court Farm Avenue,-0.262279,51.36653
40004406091B,surajwmw,Ruxley Lane,-0.264145,51.36810
40004406091C,surajwpa,Ruxley Lane,-0.266327,51.36927
40004406092A,surajwpd,Worcester Park Road,-0.270299,51.37176
40004406092B,surajwpg,Worcester Park Road,-0.270804,51.37172
490018502E,73177,Maplehurst Close,-0.303082,51.40023
490018502H,58902,Maplehurst Close,-0.303131,51.40005
490018503N,52078,Surbiton Hill Road  Hollyfield School,-0.299302,51.39555
490018503S,53849,Surbiton Hill Road  Hollyfield School,-0.299278,51.39581
490001107A,53852,Feltham Station,-0.411162,51.44789
490001107B,76310,Feltham Station,-0.410918,51.44789
490003786E,50288,Bedfont Green,-0.439299,51.45119
490003786W,74313,Bedfont Green,-0.438186,51.45135
490003788E,72140,Bethany Waye,-0.428185,51.45382
490003788S,72938,Colonial Road,-0.426567,51.45357
490003790E,58900,Bedfont Library,-0.434569,51.45233
490003790W,50153,Bedfont Library,-0.434713,51.45188
490003791W,47532,Bethany Waye,-0.428580,51.45363
490004851N,76825,Castle Way,-0.398834,51.43295
490004851S,73074,Castle Way,-0.398839,51.43322
490004997E,77160,Charleston Close,-0.413181,51.44030
490004997W,52978,Charleston Close,-0.413752,51.44044
490005258S,57889,Churchfields Avenue,-0.374004,51.44022
490005258W,74919,Churchfields Avenue,-0.374972,51.44009
490006077E,74463,Dickenson Road (TW13),-0.396549,51.42878
490006782E,51941,Felthambrook Way,-0.407960,51.43735
490006782W,53911,Felthambrook Way,-0.408093,51.43726
490006813N,76199,Fernside Avenue,-0.401223,51.43621
490006813S,73402,Fernside Avenue,-0.400464,51.43571
490007116E,55377,Shore Grove,-0.375866,51.44128
490007214N,75851,Glebelands Road,-0.414024,51.44877
490007214S,49405,Glebelands Road,-0.414430,51.44912
490007771W,73416,Hanworth War Memorial,-0.390897,51.42956
490008403W,55394,Sunningdale Avenue (TW13),-0.385007,51.44441
490009096S,51984,Letchworth Avenue,-0.423034,51.45168
490009757N,51694,McCarthy Road,-0.393993,51.42823
490009757S,48948,McCarthy Road,-0.393777,51.42822
490010257E,48140,New Road (TW14),-0.432060,51.45288
490010257W,76041,New Road (TW14),-0.431352,51.45295
490011672N,47044,Clifton Avenue,-0.403230,51.43849
490011672S,57308,Rookeries Close,-0.403367,51.43867
490012111N,52915,Shore Close,-0.418346,51.44991
490012111S,75560,Shore Close,-0.418801,51.45007
490012489W,56778,Colonial Road,-0.426530,51.45340
490012792N,72639,St Mary's Church (TW14),-0.440783,51.45199
490012792S,56203,St Mary's Church (TW14),-0.440622,51.45122
490013010E,54454,Sunbury Way,-0.401289,51.43104
490013010Z,92323,Sunbury Way,-0.401671,51.43081
490013143N,74500,Tachbrook Road,-0.422358,51.45124
490013143S,53672,Tachbrook Road,-0.421167,51.45074
490013750E,54407,Towfield Road,-0.381256,51.44348
490013750W,72030,Towfield Road,-0.380643,51.44291
490014280S,73440,Norman House,-0.378674,51.44160
490014280W,47167,Water Mill Way,-0.378691,51.44154
490003365E,56129,Sungate Cottages, 0.146999,51.59596
490003365W,75295,Sungate Cottages, 0.147376,51.59600
490003623B,55125,Barkingside Station, 0.084234,51.58777
490006931N,54474,Forest Road (IG7), 0.129474,51.60808
490006931S,76204,Forest Road (IG7), 0.129670,51.60826
490006966N,55204,Fowler Road, 0.126280,51.61050
490006966S,59252,Fowler Road, 0.126326,51.61087
490007260M,55713,Gobions Farm, 0.151798,51.59730
490007646E,57100,Yellowpine Way, 0.120145,51.61275
490007646W,75662,Yellowpine Way, 0.121188,51.61312
490007649E,48542,Hainault Forest Golf Club, 0.133643,51.60521
490007649S,48838,Hainault Forest Golf Club, 0.134486,51.60501
490007650E,56414,The Forest Academy, 0.113530,51.60935
490007650W,55006,The Forest Academy, 0.113120,51.60892
490009671N,58208,The City Pavilion, 0.142061,51.59443
490009671S,76790,The City Pavilion, 0.142358,51.59430
490011505E1,52383,Harbourer Road, 0.116607,51.61090
490011505W1,58174,Regarder Road, 0.115209,51.61005
490011662S,54600,Romford Road (RM6), 0.138637,51.60146
490013454E,77888,The Lowe, 0.111679,51.60835
490014547N,77443,Whalebone Lane North, 0.137432,51.60255
490010448S,58982,Norwood Junction Station,-0.074199,51.39740
490012272S1,71676,South Croydon Bus Garage,-0.097660,51.35477
490001931Z,92308,Hanbury Road  Tottenham,-0.058789,51.59643
490001935Z,92309,Seymour Avenue,-0.060468,51.59565
490001936Z,92310,Sherringham Avenue,-0.060470,51.59629
490003235S,73631,All Hallows Road,-0.076827,51.59905
490003297N,73311,Amersham Avenue,-0.076118,51.61139
490007199W,71295,Gladesmore Road,-0.071180,51.57830
490007397E,57194,Great Cambridge Road Tottenham,-0.086054,51.60283
490007561N,73981,Grovelands Road South Tottenham,-0.063809,51.57785
490007561S,55665,Grovelands Road South Tottenham,-0.063753,51.57748
490008071E,75963,Awlfield Avenue Tottenham,-0.083015,51.60128
490008071W2,74445,Awlfield Avenue Tottenham,-0.082751,51.60102
490009360E,47842,Pembury Road,-0.069017,51.59869
490009360W,75293,Pembury Road,-0.069052,51.59855
490009361N,51574,All Hallows Road,-0.077365,51.59898
49000HC180W,77300,Gladesmore Road  High Road,-0.072590,51.57806
490014178W,53782,Waltheof Gardens,-0.085482,51.60236
490015155E,52897,North Middlesex Hospital,-0.075982,51.61290
490016220W,74077,Ladysmith Road Bruce Grove,-0.066657,51.59474
490016225N,73582,Halefield Road,-0.057237,51.59727
490016225S,75556,Halefield Road,-0.057014,51.59742
490016253N,53411,Thackeray Avenue,-0.062883,51.59489
490016716E,77158,Enfield & Haringey Magistrates,-0.073305,51.59868
490016716W,52141,Enfield & Haringey Magistrates,-0.071244,51.59860
490016827W,54536,Wargrave Avenue,-0.072405,51.57766
490023084SE,92154,Rookwood Road,-0.067245,51.57376
4900HC172S,54035,Wilbury Way,-0.076121,51.61268
4900HC173S,49324,Trafalgar Avenue  White Hart Lane,-0.076938,51.60601
4900HC174S,51815,Selby Road  White Hart Lane,-0.078183,51.60560
4900HC176W,51891,Ravensdale Road,-0.070231,51.57481
4900HC177W,57155,Ravensdale Road Stamford Hill,-0.071649,51.57472
4900HC178E,55568,Ravensdale Road Stamford Hill,-0.071803,51.57483
4900HC181N,49780,Selby Road  White Hart Lane,-0.078345,51.60551
4900HC183N,73288,Wilbury Way,-0.076225,51.61229
490005251N1,74403,Church Drive,-0.366762,51.58299
490005251S1,50231,Church Drive,-0.365913,51.58252
490005534E,55934,Compton Rise,-0.378832,51.58494
490005534W,53463,Compton Rise,-0.379135,51.58494
